,iso_code,date,location,total_cases,new_cases,total_deaths,new_deaths,total_vaccinations,new_vaccinations
683,LTU,2021-06,Lithuania,277132.7619047619,191.61904761904762,4327.952380952381,4.809523809523809,1914525.619047619,22905.85714285714
684,LUX,2020-01,Luxembourg,0.0,0.0,0.0,0.0,0.0,0.0
685,LUX,2020-02,Luxembourg,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0
686,LUX,2020-03,Luxembourg,555.1290322580645,70.2258064516129,5.225806451612903,0.7419354838709677,0.0,0.0
687,LUX,2020-04,Luxembourg,3310.5666666666666,53.53333333333333,64.76666666666667,2.2333333333333334,0.0,0.0
688,LUX,2020-05,Luxembourg,3926.1612903225805,7.548387096774194,104.12903225806451,0.6451612903225806,0.0,0.0
689,LUX,2020-06,Luxembourg,4098.333333333333,9.366666666666667,110.0,0.0,0.0,0.0
690,LUX,2020-07,Luxembourg,5367.290322580645,77.29032258064517,111.16129032258064,0.12903225806451613,0.0,0.0
691,LUX,2020-08,Luxembourg,7283.193548387097,-2.2580645161290325,121.93548387096774,0.3225806451612903,0.0,0.0
692,LUX,2020-09,Luxembourg,7504.8,62.8,124.0,0.0,0.0,0.0
693,LUX,2020-10,Luxembourg,11342.225806451614,278.2258064516129,135.58064516129033,0.9032258064516129,0.0,0.0
694,LUX,2020-11,Luxembourg,26698.266666666666,584.8,231.36666666666667,5.633333333333334,0.0,0.0
695,LUX,2020-12,Luxembourg,41864.58064516129,378.61290322580646,413.4193548387097,5.612903225806452,77.41935483870968,0.0
696,LUX,2021-01,Luxembourg,48592.1935483871,128.16129032258064,544.258064516129,2.6451612903225805,5143.258064516129,449.19354838709677
697,LUX,2021-02,Luxembourg,52944.07142857143,168.64285714285714,610.5,2.142857142857143,25403.0,1274.607142857143
698,LUX,2021-03,Luxembourg,58290.87096774193,210.70967741935485,694.9032258064516,3.5161290322580645,65620.35483870968,2415.1290322580644
699,LUX,2021-04,Luxembourg,64476.933333333334,185.43333333333334,776.0,1.6666666666666667,149386.8,4092.5333333333333
700,LUX,2021-05,Luxembourg,68871.35483870968,87.96774193548387,806.5483870967741,0.6129032258064516,281197.6451612903,6237.322580645161
701,LUX,2021-06,Luxembourg,70338.90476190476,28.714285714285715,817.952380952381,0.14285714285714285,425121.04761904763,9914.904761904761
702,MYS,2020-01,Malaysia,5.428571428571429,1.1428571428571428,0.0,0.0,0.0,0.0
703,MYS,2020-02,Malaysia,18.24137931034483,0.5862068965517241,0.0,0.0,0.0,0.0
704,MYS,2020-03,Malaysia,891.483870967742,88.41935483870968,8.516129032258064,1.3870967741935485,0.0,0.0
705,MYS,2020-04,Malaysia,4834.666666666667,107.86666666666666,79.76666666666667,1.9666666666666666,0.0,0.0
706,MYS,2020-05,Malaysia,6928.354838709677,58.61290322580645,111.06451612903226,0.41935483870967744,0.0,0.0
707,MYS,2020-06,Malaysia,8424.166666666666,27.333333333333332,119.2,0.2,0.0,0.0
708,MYS,2020-07,Malaysia,8773.09677419355,10.870967741935484,122.3225806451613,0.12903225806451613,0.0,0.0
709,MYS,2020-08,Malaysia,9172.58064516129,11.741935483870968,125.09677419354838,0.06451612903225806,0.0,0.0
710,MYS,2020-09,Malaysia,10069.9,62.8,129.83333333333334,0.3,0.0,0.0
711,MYS,2020-10,Malaysia,20035.870967741936,655.6129032258065,183.58064516129033,3.6451612903225805,0.0,0.0
712,MYS,2020-11,Malaysia,48372.4,1138.3,311.43333333333334,3.7,0.0,0.0
713,MYS,2020-12,Malaysia,88216.2258064516,1526.225806451613,419.35483870967744,3.5806451612903225,0.0,0.0
714,MYS,2021-01,Malaysia,157874.5483870968,3288.6774193548385,603.6774193548387,9.32258064516129,0.0,0.0
715,MYS,2021-02,Malaysia,263566.53571428574,3064.035714285714,969.3214285714286,13.214285714285714,255.71428571428572,0.0
716,MYS,2021-03,Malaysia,325546.6129032258,1443.483870967742,1210.741935483871,4.580645161290323,344146.1612903226,21708.09677419355
717,MYS,2021-04,Malaysia,372332.43333333335,2107.1,1368.5666666666666,7.8,1095614.7,24530.333333333332
718,MYS,2021-05,Malaysia,478798.8064516129,5278.8387096774195,1997.3225806451612,41.61290322580645,2162918.9677419355,57035.83870967742
719,MYS,2021-06,Malaysia,644175.9523809524,6126.761904761905,3738.4761904761904,80.04761904761905,4377010.333333333,139707.90476190476
720,MLT,2020-01,Malta,0.0,0.0,0.0,0.0,0.0,0.0
721,MLT,2020-02,Malta,0.0,0.0,0.0,0.0,0.0,0.0
722,MLT,2020-03,Malta,55.064516129032256,5.451612903225806,0.0,0.0,0.0,0.0
723,MLT,2020-04,Malta,369.96666666666664,9.866666666666667,2.3666666666666667,0.13333333333333333,0.0,0.0
724,MLT,2020-05,Malta,545.8064516129032,4.935483870967742,5.838709677419355,0.16129032258064516,0.0,0.0
725,MLT,2020-06,Malta,649.2333333333333,1.7333333333333334,9.0,0.0,0.0,0.0
726,MLT,2020-07,Malta,688.5806451612904,4.967741935483871,9.0,0.0,0.0,0.0
727,MLT,2020-08,Malta,1352.0645161290322,34.16129032258065,9.483870967741936,0.0967741935483871,0.0,0.0
728,MLT,2020-09,Malta,2488.1,39.166666666666664,19.666666666666668,0.7666666666666667,0.0,0.0
729,MLT,2020-10,Malta,4437.193548387097,96.25806451612904,46.0,0.8709677419354839,0.0,0.0
730,MLT,2020-11,Malta,8080.3,127.7,97.13333333333334,2.5,0.0,0.0
731,MLT,2020-12,Malta,11386.806451612903,93.58064516129032,179.74193548387098,2.6451612903225805,0.0,0.0
732,MLT,2021-01,Malta,15373.806451612903,165.4516129032258,240.32258064516128,1.5483870967741935,9670.41935483871,520.5806451612904
733,MLT,2021-02,Malta,19966.214285714286,163.53571428571428,292.92857142857144,1.7142857142857142,53333.32142857143,1852.3214285714287
734,MLT,2021-03,Malta,26570.870967741936,211.32258064516128,355.9032258064516,2.4838709677419355,132719.03225806452,3798.6774193548385
735,MLT,2021-04,Malta,29781.7,41.96666666666667,405.53333333333336,0.7,268436.4,4615.5
736,MLT,2021-05,Malta,30465.451612903227,7.838709677419355,417.19354838709677,0.1935483870967742,428636.3548387097,5940.193548387097
737,MLT,2021-06,Malta,30574.95238095238,2.619047619047619,419.1904761904762,0.047619047619047616,581848.0476190476,5307.238095238095
738,MEX,2020-01,Mexico,0.0,0.0,0.0,0.0,0.0,0.0
739,MEX,2020-02,Mexico,0.1724137931034483,0.13793103448275862,0.0,0.0,0.0,0.0
740,MEX,2020-03,Mexico,262.06451612903226,39.064516129032256,4.387096774193548,0.9354838709677419,0.0,0.0
741,MEX,2020-04,Mexico,7650.466666666666,600.3,646.3333333333334,61.0,0.0,0.0
742,MEX,2020-05,Mexico,50333.645161290326,2304.516129032258,5338.225806451613,260.35483870967744,0.0,0.0
743,MEX,2020-06,Mexico,156414.66666666666,4514.166666666667,18756.066666666666,594.6333333333333,0.0,0.0
744,MEX,2020-07,Mexico,326056.06451612903,6404.774193548387,37556.06451612903,610.2903225806451,0.0,0.0
745,MEX,2020-08,Mexico,519613.7419354839,5642.677419354839,56426.22580645161,571.8064516129032,0.0,0.0
746,MEX,2020-09,Mexico,676971.7333333333,4788.533333333334,71683.06666666667,441.06666666666666,0.0,0.0
747,MEX,2020-10,Mexico,841218.4193548387,5862.774193548387,85455.87096774194,455.06451612903226,0.0,0.0
748,MEX,2020-11,Mexico,1011404.8,6286.033333333334,98751.53333333334,472.9,0.0,0.0
749,MEX,2020-12,Mexico,1276998.5806451612,10082.290322580646,115948.16129032258,640.8709677419355,3231.2580645161293,794.9354838709677
750,MEX,2021-01,Mexico,1633946.1935483871,14134.387096774193,140877.29032258064,1055.774193548387,359361.0,21136.870967741936
751,MEX,2021-02,Mexico,1988500.392857143,7952.785714285715,173680.7142857143,970.6785714285714,1197216.8214285714,62883.57142857143
752,MEX,2021-03,Mexico,2170826.5483870967,4901.580645161291,195373.12903225806,564.3548387096774,4703149.806451613,174063.16129032258
753,MEX,2021-04,Mexico,2294695.3666666667,3528.9333333333334,210602.83333333334,456.56666666666666,13268237.1,334264.56666666665
754,MEX,2021-05,Mexico,2381023.290322581,2225.3870967741937,220352.83870967742,214.8709677419355,23854626.032258064,390505.70967741933
755,MEX,2021-06,Mexico,2448912.6666666665,3086.1428571428573,229704.7142857143,365.5238095238095,36511383.190476194,473662.7619047619
756,MCO,2020-01,Monaco,0.0,0.0,0.0,0.0,0.0,0.0
757,MCO,2020-02,Monaco,1.0,1.0,0.0,0.0,0.0,0.0
758,MCO,2020-03,Monaco,13.96774193548387,1.6451612903225807,0.0967741935483871,0.03225806451612903,0.0,0.0
759,MCO,2020-04,Monaco,86.86666666666666,1.4333333333333333,2.3333333333333335,0.1,0.0,0.0
760,MCO,2020-05,Monaco,96.54838709677419,0.12903225806451613,4.0,0.0,0.0,0.0
761,MCO,2020-06,Monaco,100.0,0.13333333333333333,4.0,0.0,0.0,0.0
762,MCO,2020-07,Monaco,110.87096774193549,0.5483870967741935,4.0,0.0,0.0,0.0
763,MCO,2020-08,Monaco,142.19354838709677,1.096774193548387,4.0,0.0,0.0,0.0
764,MCO,2020-09,Monaco,179.63333333333333,2.1333333333333333,1.3,-0.06666666666666667,0.0,0.0
765,MCO,2020-10,Monaco,266.5483870967742,4.548387096774194,2.0,0.0,0.0,0.0
766,MCO,2020-11,Monaco,529.0666666666667,8.333333333333334,2.466666666666667,0.03333333333333333,0.0,0.0
767,MCO,2020-12,Monaco,711.483870967742,8.580645161290322,3.0,0.0,0.0,0.0
768,MCO,2021-01,Monaco,1184.6774193548388,19.806451612903224,6.903225806451613,0.3225806451612903,1083.8709677419354,0.0
769,MCO,2021-02,Monaco,1767.5714285714287,16.678571428571427,20.607142857142858,0.39285714285714285,2400.0,0.0
770,MCO,2021-03,Monaco,2127.451612903226,10.709677419354838,26.806451612903224,0.12903225806451613,15368.806451612903,0.0
771,MCO,2021-04,Monaco,2389.6,5.533333333333333,30.733333333333334,0.13333333333333333,22210.666666666668,0.0
772,MCO,2021-05,Monaco,2488.967741935484,1.6129032258064515,32.0,0.0,27254.064516129034,0.0
773,MCO,2021-06,Monaco,2523.714285714286,2.142857142857143,33.0,0.047619047619047616,32859.80952380953,0.0
774,MAR,2020-01,Morocco,0.0,0.0,0.0,0.0,0.0,0.0
775,MAR,2020-02,Morocco,0.0,0.0,0.0,0.0,0.0,0.0
776,MAR,2020-03,Morocco,121.2258064516129,19.903225806451612,6.193548387096774,1.1612903225806452,0.0,0.0
777,MAR,2020-04,Morocco,2395.5666666666666,126.86666666666666,120.43333333333334,4.466666666666667,0.0,0.0
778,MAR,2020-05,Morocco,6559.290322580645,109.16129032258064,190.90322580645162,1.1290322580645162,0.0,0.0
779,MAR,2020-06,Morocco,9480.366666666667,157.53333333333333,212.93333333333334,0.7666666666666667,0.0,0.0
780,MAR,2020-07,Morocco,17114.612903225807,380.2903225806452,271.5806451612903,4.032258064516129,0.0,0.0
781,MAR,2020-08,Morocco,42665.54838709677,1234.4516129032259,700.258064516129,25.419354838709676,0.0,0.0
782,MAR,2020-09,Morocco,92242.66666666667,2035.4333333333334,1676.0666666666666,35.1,0.0,0.0
783,MAR,2020-10,Morocco,168809.2258064516,3078.4193548387098,2876.1290322580644,48.41935483870968,0.0,0.0
784,MAR,2020-11,Morocco,292163.1666666667,4575.066666666667,4827.133333333333,71.7,0.0,0.0
785,MAR,2020-12,Morocco,404762.6451612903,2672.8064516129034,6733.032258064516,49.74193548387097,0.0,0.0
786,MAR,2021-01,Morocco,457681.8387096774,1031.0967741935483,7899.903225806452,28.612903225806452,6967.741935483871,1161.2903225806451
787,MAR,2021-02,Morocco,478304.75,446.32142857142856,8476.964285714286,12.428571428571429,1676438.5,142453.64285714287
788,MAR,2021-03,Morocco,489764.3548387097,401.38709677419354,8734.838709677419,6.290322580645161,5993785.354838709,160376.74193548388
789,MAR,2021-04,Morocco,504273.1,505.06666666666666,8928.833333333334,6.833333333333333,8731878.633333333,65455.5
790,MAR,2021-05,Morocco,515304.48387096776,257.0,9093.516129032258,4.0,11493456.032258065,221615.1935483871
791,MAR,2021-06,Morocco,523208.5714285714,358.14285714285717,9199.857142857143,4.619047619047619,16224826.047619049,193689.38095238095
792,NPL,2020-01,Nepal,1.0,0.14285714285714285,0.0,0.0,0.0,0.0
793,NPL,2020-02,Nepal,1.0,0.0,0.0,0.0,0.0,0.0
794,NPL,2020-03,Nepal,1.8064516129032258,0.12903225806451613,0.0,0.0,0.0,0.0
795,NPL,2020-04,Nepal,26.4,1.7333333333333334,0.0,0.0,0.0,0.0
796,NPL,2020-05,Nepal,435.6774193548387,48.87096774193548,1.8709677419354838,0.25806451612903225,0.0,0.0
797,NPL,2020-06,Nepal,7011.733333333334,399.73333333333335,18.966666666666665,0.7,0.0,0.0
798,NPL,2020-07,Nepal,17275.322580645163,200.2258064516129,39.96774193548387,0.8709677419354839,0.0,0.0
799,NPL,2020-08,Nepal,27856.870967741936,635.1290322580645,117.83870967741936,5.548387096774194,0.0,0.0
800,NPL,2020-09,Nepal,58242.4,1278.5666666666666,371.26666666666665,9.0,0.0,0.0
801,NPL,2020-10,Nepal,125689.58064516129,2997.6129032258063,713.3548387096774,14.161290322580646,0.0,0.0
802,NPL,2020-11,Nepal,207771.93333333332,2090.3,1229.5,19.033333333333335,0.0,0.0
803,NPL,2020-12,Nepal,249712.35483870967,875.516129032258,1719.0,11.225806451612904,0.0,0.0
804,NPL,2021-01,Nepal,266711.0,334.38709677419354,1953.1612903225807,5.580645161290323,0.0,0.0
805,NPL,2021-02,Nepal,272747.4285714286,113.71428571428571,2171.535714285714,26.607142857142858,231989.0357142857,0.0
806,NPL,2021-03,Nepal,275576.1935483871,102.12903225806451,2986.2903225806454,8.258064516129032,904540.3870967742,0.0
807,NPL,2021-04,Nepal,288432.13333333336,1529.2666666666667,3093.5666666666666,8.3,1882967.9,12428.2
808,NPL,2021-05,Nepal,452520.7419354839,7681.129032258064,5131.354838709677,132.48387096774192,2607465.064516129,32576.83870967742
809,NPL,2021-06,Nepal,600505.8571428572,2920.8571428571427,8218.809523809523,66.0,3008128.476190476,29275.0
810,NLD,2020-01,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0
811,NLD,2020-02,Netherlands,2.6666666666666665,2.0,0.0,0.0,0.0,0.0
812,NLD,2020-03,Netherlands,3290.6451612903224,408.4193548387097,188.29032258064515,33.54838709677419,0.0,0.0
813,NLD,2020-04,Netherlands,28251.866666666665,894.8333333333334,3162.0,125.7,0.0,0.0
814,NLD,2020-05,Netherlands,43779.032258064515,230.09677419354838,5588.129032258064,37.54838709677419,0.0,0.0
815,NLD,2020-06,Netherlands,48930.26666666667,127.93333333333334,6075.3,5.233333333333333,0.0,0.0
816,NLD,2020-07,Netherlands,51944.032258064515,132.48387096774192,6155.064516129032,1.096774193548387,0.0,0.0
817,NLD,2020-08,Netherlands,64080.87096774193,601.3548387096774,6201.967741935484,2.774193548387097,0.0,0.0
818,NLD,2020-09,Netherlands,93439.06666666667,1758.5333333333333,6323.266666666666,6.833333333333333,0.0,0.0
819,NLD,2020-10,Netherlands,226608.51612903227,7472.645161290323,6833.741935483871,32.32258064516129,0.0,0.0
820,NLD,2020-11,Netherlands,454993.5333333333,5809.666666666667,8557.166666666666,66.46666666666667,0.0,0.0
821,NLD,2020-12,Netherlands,661532.3548387097,8917.806451612903,10393.387096774193,66.83870967741936,0.0,0.0
822,NLD,2021-01,Netherlands,914295.8064516129,5925.580645161291,12950.258064516129,83.3225806451613,73869.45161290323,0.0
823,NLD,2021-02,Netherlands,1046555.3214285715,3981.75,14961.67857142857,56.42857142857143,723921.1428571428,0.0
824,NLD,2021-03,Netherlands,1190371.5483870967,6104.580645161291,16247.58064516129,32.29032258064516,1897913.5161290322,0.0
825,NLD,2021-04,Netherlands,1409667.5666666667,7672.233333333334,17062.666666666668,23.633333333333333,3783780.5,0.0
826,NLD,2021-05,Netherlands,1616610.6451612904,4960.354838709677,17695.645161290322,16.096774193548388,7193595.387096774,0.0
827,NLD,2021-06,Netherlands,1696250.8095238095,1449.3809523809523,17974.428571428572,5.285714285714286,11196720.0,0.0
828,NZL,2020-01,New Zealand,0.0,0.0,0.0,0.0,0.0,0.0
829,NZL,2020-02,New Zealand,1.0,0.5,0.0,0.0,0.0,0.0
830,NZL,2020-03,New Zealand,117.3225806451613,20.838709677419356,0.0967741935483871,0.03225806451612903,0.0,0.0
831,NZL,2020-04,New Zealand,1295.3,27.733333333333334,9.066666666666666,0.6,0.0,0.0
832,NZL,2020-05,New Zealand,1497.7096774193549,0.8064516129032258,21.032258064516128,0.0967741935483871,0.0,0.0
833,NZL,2020-06,New Zealand,1510.5666666666666,0.8,22.0,0.0,0.0,0.0
834,NZL,2020-07,New Zealand,1547.6129032258063,1.096774193548387,22.0,0.0,0.0,0.0
835,NZL,2020-08,New Zealand,1635.225806451613,6.129032258064516,22.0,0.0,0.0,0.0
836,NZL,2020-09,New Zealand,1803.7666666666667,3.2,24.333333333333332,0.1,0.0,0.0
837,NZL,2020-10,New Zealand,1895.741935483871,3.5806451612903225,25.0,0.0,0.0,0.0
838,NZL,2020-11,New Zealand,2007.9666666666667,3.3333333333333335,25.0,0.0,0.0,0.0
839,NZL,2020-12,New Zealand,2108.7096774193546,3.3225806451612905,25.0,0.0,0.0,0.0
840,NZL,2021-01,New Zealand,2245.4193548387098,4.580645161290323,25.0,0.0,0.0,0.0
841,NZL,2021-02,New Zealand,2339.535714285714,2.642857142857143,25.5,0.03571428571428571,841.75,238.85714285714286
842,NZL,2021-03,New Zealand,2439.0967741935483,3.967741935483871,26.0,0.0,31904.451612903227,2160.548387096774
843,NZL,2021-04,New Zealand,2576.8,3.7333333333333334,26.0,0.0,161100.53333333333,6730.266666666666
844,NZL,2021-05,New Zealand,2651.7419354838707,1.967741935483871,26.0,0.0,458719.77419354836,12104.677419354839
845,NZL,2021-06,New Zealand,2701.6190476190477,2.238095238095238,26.0,0.0,835135.2857142857,17691.0
846,NGA,2020-01,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0
847,NGA,2020-02,Nigeria,1.0,0.5,0.0,0.0,0.0,0.0
848,NGA,2020-03,Nigeria,27.193548387096776,4.32258064516129,0.3548387096774194,0.06451612903225806,0.0,0.0
849,NGA,2020-04,Nigeria,650.2,59.9,19.133333333333333,1.8666666666666667,0.0,0.0
850,NGA,2020-05,Nigeria,5834.387096774193,265.48387096774195,176.61290322580646,7.387096774193548,0.0,0.0
851,NGA,2020-06,Nigeria,17373.166666666668,517.7333333333333,444.1333333333333,10.1,0.0,0.0
852,NGA,2020-07,Nigeria,34886.45161290323,563.1290322580645,759.0322580645161,9.32258064516129,0.0,0.0
853,NGA,2020-08,Nigeria,49155.096774193546,350.2258064516129,968.2903225806451,4.32258064516129,0.0,0.0
854,NGA,2020-09,Nigeria,56572.933333333334,161.33333333333334,1082.2,3.3,0.0,0.0
855,NGA,2020-10,Nigeria,60962.096774193546,129.19354838709677,1122.5806451612902,1.032258064516129,0.0,0.0
856,NGA,2020-11,Nigeria,65254.76666666667,156.8,1162.1333333333334,0.9666666666666667,0.0,0.0
857,NGA,2020-12,Nigeria,76121.12903225806,646.7741935483871,1213.516129032258,3.7419354838709675,0.0,0.0
858,NGA,2021-01,Nigeria,109252.06451612903,1407.5806451612902,1428.032258064516,9.580645161290322,0.0,0.0
859,NGA,2021-02,Nigeria,145956.42857142858,871.9642857142857,1759.7857142857142,11.464285714285714,0.0,0.0
860,NGA,2021-03,Nigeria,160481.25806451612,233.3548387096774,2006.6774193548388,4.838709677419355,111003.93548387097,0.0
861,NGA,2021-04,Nigeria,164081.03333333333,73.96666666666667,2060.4,0.2,1165606.2,53971.23333333333
862,NGA,2021-05,Nigeria,165733.06451612903,45.41935483870968,2067.6774193548385,1.1612903225806452,1733867.8064516129,26169.935483870966
863,NGA,2021-06,Nigeria,166960.95238095237,36.857142857142854,2115.3333333333335,0.9047619047619048,2638470.5714285714,57115.47619047619
864,MKD,2020-01,North Macedonia,0.0,0.0,0.0,0.0,0.0,0.0
865,MKD,2020-02,North Macedonia,1.0,0.25,0.0,0.0,0.0,0.0
866,MKD,2020-03,North Macedonia,79.64516129032258,10.580645161290322,1.2903225806451613,0.2903225806451613,0.0,0.0
867,MKD,2020-04,North Macedonia,969.5333333333333,37.86666666666667,42.766666666666666,2.2666666666666666,0.0,0.0
868,MKD,2020-05,North Macedonia,1789.1935483870968,24.548387096774192,102.06451612903226,1.8064516129032258,0.0,0.0
869,MKD,2020-06,North Macedonia,4261.733333333334,136.93333333333334,205.86666666666667,5.633333333333334,0.0,0.0
870,MKD,2020-07,North Macedonia,8638.58064516129,142.58064516129033,402.741935483871,5.935483870967742,0.0,0.0
871,MKD,2020-08,North Macedonia,12695.935483870968,115.70967741935483,545.3870967741935,3.774193548387097,0.0,0.0
872,MKD,2020-09,North Macedonia,16149.566666666668,121.2,667.9333333333333,4.533333333333333,0.0,0.0
873,MKD,2020-10,North Macedonia,23265.41935483871,438.5483870967742,840.7741935483871,8.225806451612904,0.0,0.0
874,MKD,2020-11,North Macedonia,47407.6,1010.2,1346.8333333333333,25.633333333333333,0.0,0.0
875,MKD,2020-12,North Macedonia,74739.93548387097,691.9677419354839,2180.3548387096776,23.870967741935484,0.0,0.0
876,MKD,2021-01,North Macedonia,88272.93548387097,302.06451612903226,2690.548387096774,11.35483870967742,0.0,0.0
877,MKD,2021-02,North Macedonia,97324.35714285714,360.5,2998.9285714285716,10.071428571428571,0.0,0.0
878,MKD,2021-03,North Macedonia,115231.19354838709,878.5483870967741,3392.7096774193546,20.774193548387096,2814.032258064516,0.0
879,MKD,2021-04,North Macedonia,143995.13333333333,744.8333333333334,4357.633333333333,35.8,33888.36666666667,1957.7
880,MKD,2021-05,North Macedonia,154383.5806451613,93.70967741935483,5196.677419354839,18.0,192803.7741935484,11031.387096774193
881,MKD,2021-06,North Macedonia,155493.57142857142,16.904761904761905,5461.333333333333,3.0476190476190474,431240.09523809527,11896.809523809523
882,NOR,2020-01,Norway,0.0,0.0,0.0,0.0,0.0,0.0
883,NOR,2020-02,Norway,4.6,3.0,0.0,0.0,0.0,0.0
884,NOR,2020-03,Norway,1659.6129032258063,149.2258064516129,7.548387096774194,1.2580645161290323,0.0,0.0
885,NOR,2020-04,Norway,6676.933333333333,103.23333333333333,141.93333333333334,5.7,0.0,0.0
886,NOR,2020-05,Norway,8192.548387096775,22.64516129032258,227.3548387096774,0.8387096774193549,0.0,0.0
887,NOR,2020-06,Norway,8666.433333333332,14.633333333333333,243.0,0.4666666666666667,0.0,0.0
888,NOR,2020-07,Norway,9027.41935483871,11.64516129032258,253.3548387096774,0.16129032258064516,0.0,0.0
889,NOR,2020-08,Norway,9992.548387096775,49.74193548387097,260.0967741935484,0.2903225806451613,0.0,0.0
890,NOR,2020-09,Norway,12456.966666666667,108.16666666666667,266.7,0.3333333333333333,0.0,0.0
891,NOR,2020-10,Norway,16537.74193548387,203.3548387096774,277.4516129032258,0.25806451612903225,0.0,0.0
892,NOR,2020-11,Norway,28960.166666666668,527.3,299.43333333333334,1.6666666666666667,0.0,0.0
893,NOR,2020-12,Norway,42543.032258064515,432.80645161290323,392.8709677419355,3.3548387096774195,217.90322580645162,71.54838709677419
894,NOR,2021-01,Norway,57588.32258064516,432.2258064516129,508.258064516129,4.129032258064516,55216.58064516129,4157.1612903225805
895,NOR,2021-02,Norway,66922.07142857143,287.14285714285717,596.6071428571429,2.0714285714285716,328436.1785714286,13502.035714285714
896,NOR,2021-03,Norway,82987.96774193548,808.8064516129032,643.5806451612904,1.6451612903225807,747741.2903225806,15692.90322580645
897,NOR,2021-04,Norway,105728.9,563.0333333333333,706.8666666666667,2.7666666666666666,1332501.9666666666,26032.4
898,NOR,2021-05,Norway,119371.32258064517,391.80645161290323,773.5483870967741,0.8709677419354839,2223881.580645161,29145.677419354837
899,NOR,2021-06,Norway,127746.14285714286,210.9047619047619,787.5714285714286,0.3333333333333333,3261006.8095238097,46506.52380952381
900,OMN,2020-01,Oman,0.0,0.0,0.0,0.0,0.0,0.0
901,OMN,2020-02,Oman,3.6666666666666665,1.0,0.0,0.0,0.0,0.0
902,OMN,2020-03,Oman,54.83870967741935,6.0,0.03225806451612903,0.03225806451612903,0.0,0.0
903,OMN,2020-04,Oman,1073.4,71.86666666666666,5.466666666666667,0.3333333333333333,0.0,0.0
904,OMN,2020-05,Oman,5457.870967741936,293.19354838709677,24.967741935483872,1.2258064516129032,0.0,0.0
905,OMN,2020-06,Oman,25086.166666666668,954.4333333333333,110.73333333333333,4.233333333333333,0.0,0.0
906,OMN,2020-07,Oman,61898.74193548387,1260.9354838709678,296.741935483871,7.903225806451613,0.0,0.0
907,OMN,2020-08,Oman,82730.48387096774,211.70967741935485,564.0,8.516129032258064,0.0,0.0
908,OMN,2020-09,Oman,91366.43333333333,428.76666666666665,805.2333333333333,8.333333333333334,0.0,0.0
909,OMN,2020-10,Oman,107938.64516129032,511.258064516129,1080.9354838709678,8.806451612903226,0.0,0.0
910,OMN,2020-11,Oman,120045.0,308.8333333333333,1339.3333333333333,7.166666666666667,0.0,0.0
911,OMN,2020-12,Oman,126655.45161290323,166.70967741935485,1471.8064516129032,2.4516129032258065,536.741935483871,154.80645161290323
912,OMN,2021-01,Oman,131558.51612903227,176.09677419354838,1512.6451612903227,0.967741935483871,24513.967741935485,1349.258064516129
913,OMN,2021-02,Oman,137585.7142857143,256.07142857142856,1544.7857142857142,1.4642857142857142,54545.53571428572,1536.107142857143
914,OMN,2021-03,Oman,148620.25806451612,571.6774193548387,1617.0,3.4838709677419355,111084.3870967742,3042.3548387096776
915,OMN,2021-04,Oman,176710.6,1134.5,1839.8,11.066666666666666,211603.5,3650.0
916,OMN,2021-05,Oman,205524.09677419355,773.258064516129,2185.5806451612902,10.806451612903226,315348.2580645161,3650.0
917,OMN,2021-06,Oman,231995.04761904763,1588.0,2501.4761904761904,18.857142857142858,525481.5714285715,3650.0
918,PAK,2020-01,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
919,PAK,2020-02,Pakistan,2.8,0.8,0.0,0.0,0.0,0.0
920,PAK,2020-03,Pakistan,570.6774193548387,68.19354838709677,4.967741935483871,0.8709677419354839,0.0,0.0
921,PAK,2020-04,Pakistan,8213.5,533.2,163.1,13.0,0.0,0.0
922,PAK,2020-05,Pakistan,42462.45161290323,1753.0967741935483,908.9354838709677,36.32258064516129,0.0,0.0
923,PAK,2020-06,Pakistan,148344.63333333333,4700.333333333333,2961.766666666667,95.06666666666666,0.0,0.0
924,PAK,2020-07,Pakistan,255175.12903225806,2091.451612903226,5364.0,50.193548387096776,0.0,0.0
925,PAK,2020-08,Pakistan,288205.5483870968,565.9354838709677,6154.870967741936,11.064516129032258,0.0,0.0
926,PAK,2020-09,Pakistan,303957.8,565.2333333333333,6398.433333333333,6.333333333333333,0.0,0.0
927,PAK,2020-10,Pakistan,322773.03225806454,682.7096774193549,6643.741935483871,10.935483870967742,0.0,0.0
928,PAK,2020-11,Pakistan,363039.1,2217.0666666666666,7345.2,42.266666666666666,0.0,0.0
929,PAK,2020-12,Pakistan,446440.7419354839,2635.3548387096776,9124.41935483871,67.25806451612904,0.0,0.0
930,PAK,2021-01,Pakistan,517091.22580645164,2072.5806451612902,10969.161290322581,48.61290322580645,0.0,0.0
931,PAK,2021-02,Pakistan,564470.75,1247.75,12349.535714285714,43.32142857142857,35168.71428571428,0.0
932,PAK,2021-03,Pakistan,618526.0322580645,2953.7419354838707,13673.677419354839,52.70967741935484,248305.35483870967,0.0
933,PAK,2021-04,Pakistan,749954.9333333333,5086.266666666666,16118.933333333332,114.23333333333333,1241425.5333333334,0.0
